visitor_id,age,age_group,favorite_event_type,visit_count_2026,feedback_count_2026,avg_rating,engagement_score,data_source
VIS_04004,41,adult,Лекция,2,0,0.0,14.0,synthetic
VIS_04005,45,mature,Концерт,7,1,4.0,74.0,synthetic
VIS_04006,36,adult,Выставка,2,1,5.0,44.0,synthetic
VIS_04007,27,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_04008,55,mature,Лекция,2,1,5.0,44.0,synthetic
VIS_04009,45,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_04010,54,mature,Творческая встреча,5,0,0.0,35.0,synthetic
VIS_04011,36,adult,Мастер-класс,3,0,0.0,21.0,synthetic
VIS_04012,49,mature,Выставка,7,0,0.0,49.0,synthetic
VIS_04013,25,young,Лекция,5,1,4.0,60.0,synthetic
VIS_04014,52,mature,Лекция,3,0,0.0,21.0,synthetic
VIS_04015,47,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_04016,33,adult,Лекция,5,1,5.0,65.0,synthetic
VIS_04017,41,adult,Выставка,8,0,0.0,56.0,synthetic
VIS_04018,51,mature,Творческая встреча,3,1,3.0,41.0,synthetic
VIS_04019,35,adult,Творческая встреча,6,2,2.5,64.5,synthetic
VIS_04020,49,mature,Концерт,3,0,0.0,21.0,synthetic
VIS_04021,59,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_04022,34,adult,Лекция,8,2,2.0,76.0,synthetic
VIS_04023,56,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04024,42,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_04025,28,young,Выставка,2,0,0.0,14.0,synthetic
VIS_04026,17,school,Лекция,1,0,0.0,7.0,synthetic
VIS_04027,50,mature,Выставка,2,0,0.0,14.0,synthetic
VIS_04028,33,adult,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_04029,39,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_04030,42,adult,Лекция,3,0,0.0,21.0,synthetic
VIS_04031,59,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_04032,15,school,Выставка,1,0,0.0,7.0,synthetic
VIS_04033,43,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04034,54,mature,Лекция,5,1,5.0,65.0,synthetic
VIS_04035,61,senior,Лекция,5,0,0.0,35.0,synthetic
VIS_04036,26,young,Концерт,1,0,0.0,7.0,synthetic
VIS_04037,45,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_04038,31,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_04039,40,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04040,19,young,Лекция,1,0,0.0,7.0,synthetic
VIS_04041,30,adult,Мастер-класс,3,0,0.0,21.0,synthetic
VIS_04042,52,mature,Мастер-класс,1,1,3.0,27.0,synthetic
VIS_04043,54,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_04044,46,mature,Лекция,6,0,0.0,42.0,synthetic
VIS_04045,61,senior,Лекция,2,0,0.0,14.0,synthetic
VIS_04046,57,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_04047,48,mature,Лекция,3,0,0.0,21.0,synthetic
VIS_04048,30,adult,Концерт,6,1,4.0,67.0,synthetic
VIS_04049,48,mature,Выставка,4,1,5.0,58.0,synthetic
VIS_04050,30,adult,Мастер-класс,1,1,3.0,27.0,synthetic
VIS_04051,34,adult,Лекция,2,0,0.0,14.0,synthetic
VIS_04052,26,young,Лекция,1,0,0.0,7.0,synthetic
VIS_04053,25,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04054,28,young,Выставка,5,1,3.0,55.0,synthetic
VIS_04055,41,adult,Мастер-класс,3,1,3.0,41.0,synthetic
VIS_04056,40,adult,Выставка,8,0,0.0,56.0,synthetic
VIS_04057,37,adult,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_04058,35,adult,Выставка,8,3,4.33,92.6,synthetic
VIS_04059,46,mature,Лекция,3,1,4.0,46.0,synthetic
VIS_04060,39,adult,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_04061,45,mature,Творческая встреча,3,1,4.0,46.0,synthetic
VIS_04062,54,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04063,61,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04064,29,young,Лекция,1,0,0.0,7.0,synthetic
VIS_04065,43,adult,Выставка,6,1,4.0,67.0,synthetic
VIS_04066,31,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_04067,38,adult,Концерт,3,0,0.0,21.0,synthetic
VIS_04068,65,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_04069,37,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_04070,32,adult,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_04071,49,mature,Выставка,2,0,0.0,14.0,synthetic
VIS_04072,44,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_04073,30,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_04074,26,young,Лекция,1,0,0.0,7.0,synthetic
VIS_04075,19,young,Концерт,1,1,5.0,37.0,synthetic
VIS_04076,53,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04077,45,mature,Лекция,11,2,4.0,100.0,synthetic
VIS_04078,51,mature,Лекция,3,1,3.0,41.0,synthetic
VIS_04079,59,mature,Лекция,3,0,0.0,21.0,synthetic
VIS_04080,45,mature,Творческая встреча,12,3,4.33,100.0,synthetic
VIS_04081,47,mature,Лекция,5,0,0.0,35.0,synthetic
VIS_04082,35,adult,Выставка,5,2,4.5,67.5,synthetic
VIS_04083,22,young,Выставка,2,0,0.0,14.0,synthetic
VIS_04084,40,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04085,18,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04086,30,adult,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_04087,52,mature,Творческая встреча,4,2,4.5,60.5,synthetic
VIS_04088,52,mature,Концерт,5,1,3.0,55.0,synthetic
VIS_04089,39,adult,Выставка,1,0,0.0,7.0,synthetic
VIS_04090,18,young,Лекция,1,0,0.0,7.0,synthetic
VIS_04091,46,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_04092,21,young,Творческая встреча,1,1,5.0,37.0,synthetic
VIS_04093,52,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04094,35,adult,Лекция,11,3,5.0,100.0,synthetic
VIS_04095,48,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_04096,31,adult,Творческая встреча,7,3,3.33,80.6,synthetic
VIS_04097,56,mature,Выставка,3,1,2.0,36.0,synthetic
VIS_04098,38,adult,Лекция,4,1,5.0,58.0,synthetic
VIS_04099,30,adult,Концерт,2,0,0.0,14.0,synthetic
VIS_04100,11,school,Мастер-класс,1,1,5.0,37.0,synthetic
VIS_04101,45,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_04102,56,mature,Творческая встреча,1,1,5.0,37.0,synthetic
VIS_04103,22,young,Выставка,1,0,0.0,7.0,synthetic
VIS_04104,49,mature,Творческая встреча,2,1,4.0,39.0,synthetic
VIS_04105,22,young,Мастер-класс,1,1,5.0,37.0,synthetic
VIS_04106,44,adult,Выставка,4,0,0.0,28.0,synthetic
VIS_04107,47,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_04108,33,adult,Творческая встреча,3,1,4.0,46.0,synthetic
VIS_04109,28,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_04110,23,young,Творческая встреча,4,2,4.0,58.0,synthetic
VIS_04111,34,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_04112,33,adult,Лекция,3,0,0.0,21.0,synthetic
VIS_04113,49,mature,Мастер-класс,7,1,5.0,79.0,synthetic
VIS_04114,62,senior,Лекция,1,1,3.0,27.0,synthetic
VIS_04115,40,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04116,55,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_04117,32,adult,Лекция,1,1,4.0,32.0,synthetic
VIS_04118,35,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_04119,41,adult,Выставка,3,0,0.0,21.0,synthetic
VIS_04120,31,adult,Лекция,2,1,1.0,24.0,synthetic
VIS_04121,54,mature,Концерт,1,1,3.0,27.0,synthetic
VIS_04122,39,adult,Мастер-класс,8,2,4.5,88.5,synthetic
VIS_04123,36,adult,Мастер-класс,5,3,4.33,71.6,synthetic
VIS_04124,42,adult,Лекция,5,2,2.5,57.5,synthetic
VIS_04125,36,adult,Творческая встреча,1,1,5.0,37.0,synthetic
VIS_04126,17,school,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04127,40,adult,Концерт,1,1,5.0,37.0,synthetic
VIS_04128,18,young,Концерт,1,0,0.0,7.0,synthetic
VIS_04129,26,young,Концерт,1,0,0.0,7.0,synthetic
VIS_04130,42,adult,Выставка,1,0,0.0,7.0,synthetic
VIS_04131,41,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_04132,19,young,Лекция,1,0,0.0,7.0,synthetic
VIS_04133,35,adult,Лекция,5,2,2.0,55.0,synthetic
VIS_04134,26,young,Лекция,1,1,5.0,37.0,synthetic
VIS_04135,24,young,Творческая встреча,1,1,3.0,27.0,synthetic
VIS_04136,43,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_04137,52,mature,Концерт,1,0,0.0,7.0,synthetic
VIS_04138,39,adult,Лекция,3,1,5.0,51.0,synthetic
VIS_04139,43,adult,Лекция,5,1,4.0,60.0,synthetic
VIS_04140,28,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04141,28,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04142,10,school,Мастер-класс,1,1,5.0,37.0,synthetic
VIS_04143,35,adult,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_04144,22,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_04145,34,adult,Лекция,8,1,3.0,76.0,synthetic
VIS_04146,43,adult,Выставка,1,0,0.0,7.0,synthetic
VIS_04147,59,mature,Лекция,1,1,4.0,32.0,synthetic
VIS_04148,32,adult,Выставка,5,1,3.0,55.0,synthetic
VIS_04149,43,adult,Творческая встреча,5,3,3.67,68.4,synthetic
VIS_04150,14,school,Мастер-класс,1,1,2.0,22.0,synthetic
VIS_04151,47,mature,Творческая встреча,7,3,4.33,85.6,synthetic
VIS_04152,34,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04153,38,adult,Выставка,3,1,2.0,36.0,synthetic
VIS_04154,52,mature,Лекция,6,2,4.5,74.5,synthetic
VIS_04155,26,young,Лекция,1,1,5.0,37.0,synthetic
VIS_04156,26,young,Концерт,4,0,0.0,28.0,synthetic
VIS_04157,53,mature,Лекция,11,2,5.0,100.0,synthetic
VIS_04158,39,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04159,45,mature,Выставка,2,1,5.0,44.0,synthetic
VIS_04160,11,school,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_04161,39,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_04162,64,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04163,45,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04164,31,adult,Лекция,3,1,3.0,41.0,synthetic
VIS_04165,43,adult,Концерт,4,1,5.0,58.0,synthetic
VIS_04166,47,mature,Лекция,5,0,0.0,35.0,synthetic
VIS_04167,17,school,Творческая встреча,1,1,5.0,37.0,synthetic
VIS_04168,45,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04169,35,adult,Выставка,4,2,5.0,63.0,synthetic
VIS_04170,16,school,Выставка,1,0,0.0,7.0,synthetic
VIS_04171,22,young,Лекция,2,0,0.0,14.0,synthetic
VIS_04172,53,mature,Выставка,1,1,4.0,32.0,synthetic
VIS_04173,46,mature,Концерт,5,1,5.0,65.0,synthetic
VIS_04174,51,mature,Выставка,8,1,5.0,86.0,synthetic
VIS_04175,18,young,Концерт,1,0,0.0,7.0,synthetic
VIS_04176,49,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_04177,62,senior,Выставка,3,1,5.0,51.0,synthetic
VIS_04178,45,mature,Лекция,3,0,0.0,21.0,synthetic
VIS_04179,42,adult,Мастер-класс,2,0,0.0,14.0,synthetic
VIS_04180,44,adult,Творческая встреча,11,1,4.0,100.0,synthetic
VIS_04181,30,adult,Мастер-класс,5,0,0.0,35.0,synthetic
VIS_04182,64,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04183,41,adult,Лекция,6,2,4.0,72.0,synthetic
VIS_04184,16,school,Лекция,1,0,0.0,7.0,synthetic
VIS_04185,17,school,Выставка,4,1,3.0,48.0,synthetic
VIS_04186,19,young,Выставка,1,0,0.0,7.0,synthetic
VIS_04187,45,mature,Выставка,2,0,0.0,14.0,synthetic
VIS_04188,39,adult,Творческая встреча,4,3,3.0,58.0,synthetic
VIS_04189,40,adult,Творческая встреча,8,1,5.0,86.0,synthetic
VIS_04190,24,young,Мастер-класс,4,1,5.0,58.0,synthetic
VIS_04191,32,adult,Мастер-класс,5,1,4.0,60.0,synthetic
VIS_04192,35,adult,Концерт,2,1,4.0,39.0,synthetic
VIS_04193,52,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_04194,34,adult,Концерт,4,0,0.0,28.0,synthetic
VIS_04195,47,mature,Лекция,4,1,3.0,48.0,synthetic
VIS_04196,33,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_04197,30,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_04198,52,mature,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_04199,24,young,Мастер-класс,8,0,0.0,56.0,synthetic
VIS_04200,48,mature,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_04201,30,adult,Творческая встреча,5,0,0.0,35.0,synthetic
VIS_04202,48,mature,Мастер-класс,6,1,2.0,57.0,synthetic
VIS_04203,29,young,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_04204,39,adult,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_04205,60,senior,Выставка,2,0,0.0,14.0,synthetic
VIS_04206,42,adult,Концерт,2,0,0.0,14.0,synthetic
VIS_04207,36,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_04208,43,adult,Лекция,1,1,4.0,32.0,synthetic
VIS_04209,34,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_04210,55,mature,Выставка,3,0,0.0,21.0,synthetic
VIS_04211,46,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04212,21,young,Лекция,3,0,0.0,21.0,synthetic
VIS_04213,41,adult,Мастер-класс,2,1,4.0,39.0,synthetic
VIS_04214,41,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_04215,55,mature,Лекция,5,2,4.5,67.5,synthetic
VIS_04216,33,adult,Концерт,5,1,3.0,55.0,synthetic
VIS_04217,25,young,Лекция,1,0,0.0,7.0,synthetic
VIS_04218,20,young,Выставка,1,1,4.0,32.0,synthetic
VIS_04219,40,adult,Творческая встреча,4,3,5.0,68.0,synthetic
VIS_04220,21,young,Мастер-класс,1,1,5.0,37.0,synthetic
VIS_04221,37,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_04222,52,mature,Лекция,5,2,3.0,60.0,synthetic
VIS_04223,61,senior,Лекция,1,0,0.0,7.0,synthetic
VIS_04224,33,adult,Выставка,3,0,0.0,21.0,synthetic
VIS_04225,38,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_04226,36,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04227,29,young,Лекция,9,2,3.0,88.0,synthetic
VIS_04228,47,mature,Выставка,4,1,4.0,53.0,synthetic
VIS_04229,34,adult,Лекция,4,0,0.0,28.0,synthetic
VIS_04230,47,mature,Творческая встреча,8,3,2.67,84.4,synthetic
VIS_04231,47,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_04232,36,adult,Творческая встреча,6,0,0.0,42.0,synthetic
VIS_04233,37,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_04234,18,young,Выставка,7,0,0.0,49.0,synthetic
VIS_04235,42,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04236,29,young,Мастер-класс,3,0,0.0,21.0,synthetic
VIS_04237,27,young,Лекция,5,1,5.0,65.0,synthetic
VIS_04238,30,adult,Творческая встреча,1,1,5.0,37.0,synthetic
VIS_04239,33,adult,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_04240,47,mature,Лекция,6,0,0.0,42.0,synthetic
VIS_04241,28,young,Творческая встреча,3,2,4.0,51.0,synthetic
VIS_04242,18,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04243,17,school,Концерт,1,0,0.0,7.0,synthetic
VIS_04244,62,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04245,22,young,Лекция,1,1,4.0,32.0,synthetic
VIS_04246,26,young,Лекция,5,1,3.0,55.0,synthetic
VIS_04247,51,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04248,49,mature,Выставка,6,0,0.0,42.0,synthetic
VIS_04249,53,mature,Концерт,2,0,0.0,14.0,synthetic
VIS_04250,32,adult,Выставка,3,0,0.0,21.0,synthetic
VIS_04251,33,adult,Лекция,2,0,0.0,14.0,synthetic
VIS_04252,16,school,Концерт,1,0,0.0,7.0,synthetic
VIS_04253,28,young,Концерт,2,0,0.0,14.0,synthetic
VIS_04254,41,adult,Мастер-класс,5,3,4.33,71.6,synthetic
VIS_04255,31,adult,Мастер-класс,4,1,5.0,58.0,synthetic
VIS_04256,35,adult,Творческая встреча,4,1,4.0,53.0,synthetic
VIS_04257,23,young,Лекция,5,1,5.0,65.0,synthetic
VIS_04258,42,adult,Выставка,4,1,5.0,58.0,synthetic
VIS_04259,38,adult,Лекция,4,0,0.0,28.0,synthetic
VIS_04260,54,mature,Концерт,1,0,0.0,7.0,synthetic
VIS_04261,30,adult,Мастер-класс,4,1,5.0,58.0,synthetic
VIS_04262,18,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_04263,36,adult,Выставка,2,1,4.0,39.0,synthetic
VIS_04264,29,young,Концерт,4,0,0.0,28.0,synthetic
VIS_04265,40,adult,Лекция,5,0,0.0,35.0,synthetic
VIS_04266,50,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_04267,16,school,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04268,40,adult,Лекция,3,1,4.0,46.0,synthetic
VIS_04269,39,adult,Лекция,6,1,3.0,62.0,synthetic
VIS_04270,62,senior,Лекция,5,0,0.0,35.0,synthetic
VIS_04271,29,young,Лекция,7,1,5.0,79.0,synthetic
VIS_04272,27,young,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_04273,27,young,Выставка,5,1,4.0,60.0,synthetic
VIS_04274,42,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_04275,37,adult,Лекция,9,3,3.67,96.4,synthetic
VIS_04276,46,mature,Концерт,2,0,0.0,14.0,synthetic
VIS_04277,30,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_04278,30,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_04279,39,adult,Лекция,8,2,4.5,88.5,synthetic
VIS_04280,31,adult,Мастер-класс,5,1,5.0,65.0,synthetic
VIS_04281,28,young,Выставка,1,0,0.0,7.0,synthetic
VIS_04282,33,adult,Концерт,5,0,0.0,35.0,synthetic
VIS_04283,60,senior,Лекция,1,1,5.0,37.0,synthetic
VIS_04284,20,young,Выставка,1,0,0.0,7.0,synthetic
VIS_04285,35,adult,Концерт,3,0,0.0,21.0,synthetic
VIS_04286,50,mature,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_04287,49,mature,Мастер-класс,1,1,5.0,37.0,synthetic
VIS_04288,33,adult,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_04289,50,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_04290,27,young,Мастер-класс,4,0,0.0,28.0,synthetic
VIS_04291,31,adult,Лекция,4,1,3.0,48.0,synthetic
VIS_04292,46,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_04293,33,adult,Лекция,4,0,0.0,28.0,synthetic
VIS_04294,40,adult,Творческая встреча,3,1,4.0,46.0,synthetic
VIS_04295,24,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_04296,43,adult,Лекция,5,1,5.0,65.0,synthetic
VIS_04297,50,mature,Лекция,6,1,3.0,62.0,synthetic
VIS_04298,35,adult,Лекция,5,2,4.0,65.0,synthetic
VIS_04299,38,adult,Концерт,2,1,5.0,44.0,synthetic
VIS_04300,35,adult,Лекция,5,3,3.67,68.4,synthetic
VIS_04301,49,mature,Концерт,1,0,0.0,7.0,synthetic
VIS_04302,49,mature,Концерт,5,1,5.0,65.0,synthetic
VIS_04303,52,mature,Выставка,3,0,0.0,21.0,synthetic
VIS_04304,20,young,Концерт,7,1,4.0,74.0,synthetic
VIS_04305,59,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_04306,54,mature,Концерт,1,0,0.0,7.0,synthetic
VIS_04307,64,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04308,42,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_04309,48,mature,Лекция,3,0,0.0,21.0,synthetic
VIS_04310,61,senior,Лекция,1,0,0.0,7.0,synthetic
VIS_04311,33,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_04312,48,mature,Концерт,3,1,5.0,51.0,synthetic
VIS_04313,25,young,Выставка,2,1,4.0,39.0,synthetic
VIS_04314,48,mature,Выставка,2,0,0.0,14.0,synthetic
VIS_04315,69,senior,Выставка,1,1,5.0,37.0,synthetic
VIS_04316,38,adult,Лекция,5,0,0.0,35.0,synthetic
VIS_04317,41,adult,Выставка,2,1,3.0,34.0,synthetic
VIS_04318,21,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_04319,22,young,Лекция,5,0,0.0,35.0,synthetic
VIS_04320,41,adult,Лекция,5,0,0.0,35.0,synthetic
VIS_04321,38,adult,Лекция,5,0,0.0,35.0,synthetic
VIS_04322,36,adult,Выставка,5,2,4.5,67.5,synthetic
VIS_04323,35,adult,Лекция,4,0,0.0,28.0,synthetic
VIS_04324,34,adult,Лекция,5,1,3.0,55.0,synthetic
VIS_04325,28,young,Выставка,7,1,4.0,74.0,synthetic
VIS_04326,36,adult,Выставка,7,2,3.5,76.5,synthetic
